ano,posicao_coluna,nome_coluna_original,tipo_inferido,criterio_tipo,dtype_leitura,quantidade_nulos,percentual_nulos,completamente_vazia,quantidade_apenas_espacos,marcadores_textuais_nao_convertidos,valores_inteiros_com_zero_inicial,possivel_campo_data,datas_validas,valores_nao_vazios_invalidos_como_data,data_minima,data_maxima,formatos_data_validos
2025,12,generico,texto,Inferencia lexical em todos os valores nao vazios; sem conversao da base.,object,6712,25.6037,False,0,0,0,False,0,0,,,[]
2025,13,anvisa,inteiro,Inferencia lexical em todos os valores nao vazios; sem conversao da base.,object,6712,25.6037,False,0,0,0,False,0,0,,,[]
2025,14,modalidade_compra,texto,Inferencia lexical em todos os valores nao vazios; sem conversao da base.,object,0,0.0,False,0,0,0,False,0,0,,,[]
2025,15,tipo_compra,texto,Inferencia lexical em todos os valores nao vazios; sem conversao da base.,object,0,0.0,False,0,0,0,False,0,0,,,[]
2025,16,capacidade,decimal,Inferencia lexical em todos os valores nao vazios; sem conversao da base.,object,16539,63.0898,False,0,0,0,False,0,0,,,[]
2025,17,unidade_medida,texto,Inferencia lexical em todos os valores nao vazios; sem conversao da base.,object,16539,63.0898,False,0,0,0,False,0,0,,,[]
2025,18,unidade_fornecimento_capacidade,texto,Inferencia lexical em todos os valores nao vazios; sem conversao da base.,object,8,0.0305,False,0,0,0,False,0,0,,,[]
2025,19,cnpj_fornecedor,texto,Inferencia lexical em todos os valores nao vazios; sem conversao da base.,object,0,0.0,False,0,0,0,False,0,0,,,[]
2025,20,fornecedor,texto,Inferencia lexical em todos os valores nao vazios; sem conversao da base.,object,0,0.0,False,0,0,0,False,0,0,,,[]
2025,21,cnpj_fabricante,texto,Inferencia lexical em todos os valores nao vazios; sem conversao da base.,object,0,0.0,False,0,0,0,False,0,0,,,[]
2025,22,fabricante,texto,Inferencia lexical em todos os valores nao vazios; sem conversao da base.,object,0,0.0,False,0,0,0,False,0,0,,,[]
2025,23,qtd_itens_comprados,inteiro,Inferencia lexical em todos os valores nao vazios; sem conversao da base.,object,0,0.0,False,0,0,0,False,0,0,,,[]
2025,24,preco_unitario,decimal,Inferencia lexical em todos os valores nao vazios; sem conversao da base.,object,0,0.0,False,0,0,0,False,0,0,,,[]
2025,25,preco_total,decimal,Inferencia lexical em todos os valores nao vazios; sem conversao da base.,object,0,0.0,False,0,0,0,False,0,0,,,[]
2026,1,ano_compra,inteiro,Inferencia lexical em todos os valores nao vazios; sem conversao da base.,object,0,0.0,False,0,0,0,False,0,0,,,[]
2026,2,nome_instituicao,texto,Inferencia lexical em todos os valores nao vazios; sem conversao da base.,object,0,0.0,False,0,0,0,False,0,0,,,[]
2026,3,esfera,texto,Inferencia lexical em todos os valores nao vazios; sem conversao da base.,object,0,0.0,False,0,0,0,False,0,0,,,[]
2026,4,cnpj_instituicao,texto,Inferencia lexical em todos os valores nao vazios; sem conversao da base.,object,0,0.0,False,0,0,0,False,0,0,,,[]
2026,5,municipio_instituicao,texto,Inferencia lexical em todos os valores nao vazios; sem conversao da base.,object,0,0.0,False,0,0,0,False,0,0,,,[]
2026,6,uf,texto,Inferencia lexical em todos os valores nao vazios; sem conversao da base.,object,0,0.0,False,0,0,0,False,0,0,,,[]
2026,7,compra,data,Inferencia lexical em todos os valores nao vazios; sem conversao da base.,object,0,0.0,False,0,0,0,True,819,0,2026-01-06 00:00:00,2026-03-05 00:00:00,"[""%d/%m/%Y""]"
2026,8,insercao,data,Inferencia lexical em todos os valores nao vazios; sem conversao da base.,object,0,0.0,False,0,0,0,True,819,0,2026-01-21 00:00:00,2026-03-13 00:00:00,"[""%d/%m/%Y""]"
2026,9,codigo_br,inteiro,Inferencia lexical em todos os valores nao vazios; sem conversao da base.,object,0,0.0,False,0,0,0,False,0,0,,,[]
2026,10,descricao_catmat,texto,Inferencia lexical em todos os valores nao vazios; sem conversao da base.,object,0,0.0,False,0,0,0,False,0,0,,,[]
2026,11,unidade_fornecimento,texto,Inferencia lexical em todos os valores nao vazios; sem conversao da base.,object,0,0.0,False,0,0,0,False,0,0,,,[]
2026,12,generico,texto,Inferencia lexical em todos os valores nao vazios; sem conversao da base.,object,168,20.5128,False,0,0,0,False,0,0,,,[]
2026,13,anvisa,inteiro,Inferencia lexical em todos os valores nao vazios; sem conversao da base.,object,168,20.5128,False,0,0,0,False,0,0,,,[]
2026,14,modalidade_compra,texto,Inferencia lexical em todos os valores nao vazios; sem conversao da base.,object,0,0.0,False,0,0,0,False,0,0,,,[]
2026,15,tipo_compra,texto,Inferencia lexical em todos os valores nao vazios; sem conversao da base.,object,0,0.0,False,0,0,0,False,0,0,,,[]
2026,16,capacidade,decimal,Inferencia lexical em todos os valores nao vazios; sem conversao da base.,object,484,59.0965,False,0,0,0,False,0,0,,,[]
2026,17,unidade_medida,texto,Inferencia lexical em todos os valores nao vazios; sem conversao da base.,object,484,59.0965,False,0,0,0,False,0,0,,,[]
2026,18,unidade_fornecimento_capacidade,texto,Inferencia lexical em todos os valores nao vazios; sem conversao da base.,object,0,0.0,False,0,0,0,False,0,0,,,[]
2026,19,cnpj_fornecedor,texto,Inferencia lexical em todos os valores nao vazios; sem conversao da base.,object,0,0.0,False,0,0,0,False,0,0,,,[]
2026,20,fornecedor,texto,Inferencia lexical em todos os valores nao vazios; sem conversao da base.,object,0,0.0,False,0,0,0,False,0,0,,,[]
2026,21,cnpj_fabricante,texto,Inferencia lexical em todos os valores nao vazios; sem conversao da base.,object,0,0.0,False,0,0,0,False,0,0,,,[]
2026,22,fabricante,texto,Inferencia lexical em todos os valores nao vazios; sem conversao da base.,object,0,0.0,False,0,0,0,False,0,0,,,[]
2026,23,qtd_itens_comprados,inteiro,Inferencia lexical em todos os valores nao vazios; sem conversao da base.,object,0,0.0,False,0,0,0,False,0,0,,,[]
2026,24,preco_unitario,decimal,Inferencia lexical em todos os valores nao vazios; sem conversao da base.,object,0,0.0,False,0,0,0,False,0,0,,,[]
2026,25,preco_total,decimal,Inferencia lexical em todos os valores nao vazios; sem conversao da base.,object,0,0.0,False,0,0,0,False,0,0,,,[]
